"","SEG_LENGTH","ROUTENAME","SEGMDIR","FUNCCLASSI","SURFNAME","SURFWD","PSI","THRULNQTY","THRULNWD","AADT","AADTDERIV","RUNLENGTH_","RUNLENGTH1","id"
"1396",0.06,"N TENNYSON ST","N","5  Major Collector","1    Asphalt",40,4,2,10,4000,3,0.72,0.78,4475
"1397",0.09,"CALIFORNIA ST","NE","5  Major Collector","1    Asphalt",36,4,2,11,3500,3,1.08,1.17,3983
"1398",0.07,"E 13TH AVE","E","4  Minor Arterial","1    Asphalt",48,4,3,10,10000,3,0.21,0.28,2289
"1399",0.08,"N IRVING ST","N","5  Major Collector","1    Asphalt",28,1,2,11,4000,3,0.89,0.97,3444
"1400",0.12,"S TENNYSON ST","S","5  Major Collector","1    Asphalt",36,4,2,10,4800,3,0.37,0.49,3553
"1401",0.02,"LAWRENCE ST","NE","4  Minor Arterial","1    Asphalt",40,4,2,12,1800,0,1.715,1.735,935
"1402",0.13,"S DOWNING ST","S","4  Minor Arterial","1    Asphalt",36,4,2,10,16000,3,2.1,2.23,1316
"1403",0.06,"E 26TH AVE","E","5  Major Collector","1    Asphalt",60,4,2,10,5400,3,0.91,0.97,5588
"1404",0.06,"E 38TH AVE","E","5  Major Collector","1    Asphalt",40,4,2,11,2200,3,0.48,0.54,5453
"1405",0.04,"S TEJON ST","S","5  Major Collector","1    Asphalt",40,2.5,2,10,3000,3,0.7,0.74,3936
"1406",0.06,"E 1ST AVE","E","5  Major Collector","1    Asphalt",30,4,2,11,6800,3,1.75,1.81,5157
"1407",0.08,"E YALE AVE","E","4  Minor Arterial","1    Asphalt",48,4,2,10,11000,3,1.228,1.308,2878
"1408",0.06,"E 13TH AVE","E","4  Minor Arterial","1    Asphalt",36,4,2,10,2600,3,4.935,4.995,2408
"1409",0.06,"E ALAMEDA AVE","E","3  Principal Arterial - Other","1    Asphalt",44,4,4,10,27000,0,0.92,0.98,2438
"1410",0.085,"N SPEER BLVD","NW","3  Principal Arterial - Other","1    Asphalt",48,4,8,12,27000,0,1.3,1.385,90
"1411",0.06,"E 13TH AVE","E","4  Minor Arterial","1    Asphalt",32,4,2,10,2600,3,4.395,4.455,2836
"1412",0.08,"MORRISON RD","SW","4  Minor Arterial","1    Asphalt",48,4,2,10,13000,3,0.5,0.58,1623
"1413",0.06,"38TH ST","NW","3  Principal Arterial - Other","1    Asphalt",50,4,4,10,39000,2,0.39,0.45,1514
"1414",0.08,"W 46TH AVE","W","5  Major Collector","1    Asphalt",38,4,2,10,5600,3,1.67,1.75,4473
"1415",0.06,"E 11TH AVE","E","4  Minor Arterial","1    Asphalt",32,4,2,10,12000,3,0.55,0.61,2600
"1416",0.029,"E 56TH AVE","E","3  Principal Arterial - Other","3    Concrete",24,4,5,12,25000,2,0.3,0.329,6457
"1417",0.06,"E 17TH AVE","E","4  Minor Arterial","1    Asphalt",26,4,2,10,8500,3,1.36,1.42,1689
"1418",0.07,"E 16TH AVE","E","5  Major Collector","1    Asphalt",36,4,2,12,3600,3,0.28,0.35,5101
"1419",0.1,"W 35TH AVE","W","5  Major Collector","1    Asphalt",32,4,2,12,630,3,0.63,0.73,3510
"1420",0.08,"E FAIRMOUNT DR","N","5  Major Collector","1    Asphalt",24,4,2,10,1600,3,1.02,1.1,5405
"1421",0.09,"N YORK ST","N","4  Minor Arterial","1    Asphalt",44,4,4,10,14000,0,1.88,1.97,1954
"1422",0.09,"COURT PL","NE","5  Major Collector","1    Asphalt",48,4,3,10,4100,3,0.05,0.14,3387
"1423",0.06,"W 14TH AVE","W","5  Major Collector","1    Asphalt",32,4,2,10,8400,3,0.49,0.55,4142
"1424",0.09,"E MARTIN LUTHER KING JR BLVD","E","5  Major Collector","3    Concrete",86,4,4,10,22000,1,2.95,3.04,6540
"1425",0.05,"N YORK ST","N","4  Minor Arterial","1    Asphalt",36,4,2,10,6700,3,3.97,4.02,1511
"1426",0.06,"W JEWELL AVE","W","4  Minor Arterial","1    Asphalt",48,4,2,12,12000,0,2.61,2.67,773
"1427",0.06,"S LOWELL BLVD","S","5  Major Collector","1    Asphalt",40,4,2,10,2800,3,0.5,0.56,3524
"1428",0.13,"W EXPOSITION AVE","W","5  Major Collector","1    Asphalt",36,4,2,15,3200,3,1.24,1.37,3375
"1429",0.05,"N UVALDA ST","N","5  Major Collector","1    Asphalt",60,4,2,10,2700,3,0.38,0.43,3650
"1430",0.13,"S RALEIGH ST","S","5  Major Collector","1    Asphalt",44,4,2,11,3600,3,0,0.13,5802
"1431",0.096,"E 56TH AVE","E","3  Principal Arterial - Other","1    Asphalt",32,4,2,10,19000,2,2.5,2.596,40
"1432",0.05,"N LINCOLN ST","N","3  Principal Arterial - Other","1    Asphalt",44,4,4,10,27000,1,0.64,0.69,41
"1433",0.05,"E BUCHTEL BLVD","SE","5  Major Collector","1    Asphalt",40,4,2,11,7000,1,0.28,0.33,4239
"1434",0.1,"E 56TH AVE","E","3  Principal Arterial - Other","1    Asphalt",24,4,2,12,20000,4,0.7,0.8,113
"1435",0.08,"N LOWELL BLVD","N","5  Major Collector","1    Asphalt",36,4,2,12,2200,3,0.16,0.24,3890
"1436",0.11,"N PERRY ST","N","5  Major Collector","1    Asphalt",36,4,2,12,3900,3,0.22,0.33,4651
"1437",0.07,"E 26TH AVE","E","5  Major Collector","1    Asphalt",36,2.5,2,10,5900,3,0.65,0.72,5383
"1438",0.06,"W YALE AVE","W","4  Minor Arterial","1    Asphalt",40,4,2,10,9000,3,1.63,1.69,2255
"1439",0.06,"E FLORIDA AVE","E","4  Minor Arterial","1    Asphalt",30,2.5,2,10,5500,3,0.655,0.715,3158
"1440",0.06,"W 50TH AVE","W","5  Major Collector","1    Asphalt",36,4,2,10,3700,3,0.65,0.71,5779
"1441",0.04,"38TH ST","NW","3  Principal Arterial - Other","1    Asphalt",50,4,4,10,39000,2,0.35,0.39,2690
"1442",0.18,"E TEMPLE DR","E","5  Major Collector","1    Asphalt",24,4,2,10,7800,3,0.19,0.37,6122
"1443",0.06,"E 26TH AVENUE PKWY","E","5  Major Collector","1    Asphalt",60,4,2,10,5900,3,1.11,1.17,5777
"1444",0.07,"W MISSISSIPPI AVE","W","5  Major Collector","1    Asphalt",20,4,2,10,7300,3,2.17,2.24,4527
"1445",0.06,"E YALE AVE","E","4  Minor Arterial","1    Asphalt",40,1,2,10,11000,3,2.098,2.158,794
"1446",0.06,"W DARTMOUTH AVE","W","5  Major Collector","1    Asphalt",48,4,2,12,12000,1,2.54,2.6,4111
"1447",0.05,"N LOGAN ST","N","4  Minor Arterial","1    Asphalt",52,1,2,12,12000,3,0.14,0.19,6216
"1448",0.11,"BLAKE ST","NE","5  Major Collector","1    Asphalt",44,4,2,12,1100,0,0.23,0.34,4612
"1449",0.05,"E BOLLING DR","E","5  Major Collector","1    Asphalt",40,4,2,12,6200,3,0.66,0.71,5638
"1450",0.1,"S EMERSON ST","S","4  Minor Arterial","1    Asphalt",32,4,1,12,1900,2,0.42,0.52,3159
"1451",0.21,"W QUINCY AVE","W","4  Minor Arterial","1    Asphalt",84,4,4,10,12000,3,0.57,0.78,2705
"1452",0.13,"S MONACO STREET PKWY","S","4  Minor Arterial","1    Asphalt",78,1,4,10,26000,3,1,1.13,1830
"1453",0.01,"W EVANS AVE","W","3  Principal Arterial - Other","1    Asphalt",20,2.5,4,12,32000,1,0.3,0.31,1359
"1454",0.01,"BLAKE ST","NE","4  Minor Arterial","1    Asphalt",48,4,2,12,8200,0,1.97,1.98,1581
"1455",0.07,"W DARTMOUTH AVE","W","5  Major Collector","1    Asphalt",48,4,2,12,12000,1,1.54,1.61,5007
"1456",0.06,"E 29TH AVE","E","5  Major Collector","1    Asphalt",40,2.5,2,11,3400,3,0.06,0.12,5457
"1457",0.07,"E BUCHTEL BLVD","SE","5  Major Collector","1    Asphalt",76,4,4,11,8800,1,0.96,1.03,4778
"1458",0.02,"AURARIA PKWY","NE","3  Principal Arterial - Other","1    Asphalt",44,1,3,11,34000,0,0.04,0.06,2579
"1459",0.02,"E SPEER BLVD","E","3  Principal Arterial - Other","1    Asphalt",20,4,8,10,26000,2,0.48,0.5,667
"1460",0.06,"S IRVING ST","S","5  Major Collector","1    Asphalt",40,4,2,10,4100,3,0.79,0.85,3435
"1461",0.04,"N OSAGE ST","N","5  Major Collector","1    Asphalt",20,4,2,10,3900,3,0,0.04,4811
"1462",0.1,"S DAYTON ST","S","5  Major Collector","1    Asphalt",40,4,2,12,8500,3,0.39,0.49,4611
"1463",0.08,"W 13TH AVE","W","4  Minor Arterial","1    Asphalt",36,4,3,10,12000,3,0.6,0.68,798
"1464",0.04,"W JEWELL AVE","W","4  Minor Arterial","1    Asphalt",48,4,2,12,12000,0,2.04,2.08,2511
"1465",0.06,"E JEWELL AVE","E","5  Major Collector","1    Asphalt",40,4,2,11,3400,3,1.37,1.43,3652
"1466",0.01,"S LOGAN ST","S","4  Minor Arterial","1    Asphalt",20,4,2,10,13000,3,0.69,0.7,1778
"1467",0.07,"W 29TH AVE","W","4  Minor Arterial","1    Asphalt",44,4,3,10,6300,1,0,0.07,2889
"1468",0.05,"E ANDREWS DR","SE","5  Major Collector","1    Asphalt",44,4,2,10,4900,3,1.75,1.8,6067
"1469",0.02,"N SPEER BLVD","NW","3  Principal Arterial - Other","1    Asphalt",40,1,8,12,21000,4,0.88,0.9,738
"1470",0.13,"S LOGAN ST","S","4  Minor Arterial","1    Asphalt",44,2.5,2,10,13000,3,0.49,0.62,2522
"1471",0.09,"N YORK ST","N","4  Minor Arterial","1    Asphalt",44,4,4,10,14000,0,2.51,2.6,2002
"1472",0.04,"S WEBSTER ST","S","5  Major Collector","1    Asphalt",36,4,2,10,2800,3,0.17,0.21,4298
"1473",0.05,"E 51ST AVE","E","5  Major Collector","1    Asphalt",82,4,2,10,8700,3,0.78,0.83,5452
"1474",0.05,"E PRINCETON AVE","E","5  Major Collector","1    Asphalt",48,4,2,10,1900,3,0.26,0.31,5652
"1475",0.02,"W 38TH AVE","W","4  Minor Arterial","1    Asphalt",68,2.5,4,12,22000,1,1.945,1.965,2756
"1476",0.02,"N SPEER BLVD","NW","4  Minor Arterial","1    Asphalt",40,4,2,10,15000,1,0.79,0.81,6212
"1477",0.06,"E EVANS AVE","E","3  Principal Arterial - Other","1    Asphalt",48,4,4,10,30000,1,2.5,2.56,759
"1478",0.05,"E FLORIDA AVE","E","4  Minor Arterial","1    Asphalt",44,4,2,10,11000,3,1.525,1.575,1560
"1479",0.11,"N STEELE ST","N","5  Major Collector","1    Asphalt",30,2.5,2,10,900,3,0.66,0.77,6020
"1480",0.02,"W 44TH AVE","W","5  Major Collector","1    Asphalt",40,4,2,10,7800,3,0.3,0.32,4987
"1481",0.02,"E 6TH AVE","E","3  Principal Arterial - Other","1    Asphalt",44,4,3,10,30000,1,1.08,1.1,1258
"1482",0.12,"S TAMARAC DR","S","4  Minor Arterial","1    Asphalt",92,4,4,10,11000,0,0,0.12,6284
"1483",0.06,"N TEJON ST","N","5  Major Collector","1    Asphalt",40,1,2,10,5300,3,0,0.06,4107
"1484",0.06,"14TH ST","NW","4  Minor Arterial","1    Asphalt",52,1,4,10,3300,3,0,0.06,2228
"1485",0.03,"E 18TH AVE","E","4  Minor Arterial","1    Asphalt",40,2.5,3,12,11000,1,0.61,0.64,2617
"1486",0.05,"S TEJON ST","S","5  Major Collector","1    Asphalt",36,2.5,2,10,1500,2,1.84,1.89,3920
"1487",0.01,"E MARTIN LUTHER KING BLVD","E","3  Principal Arterial - Other","1    Asphalt",34,2.5,2,10,8100,3,0.79,0.8,699
"1488",0.11,"N KALAMATH ST","N","4  Minor Arterial","1    Asphalt",60,4,3,10,20000,3,0.13,0.24,3277
"1489",0.02,"N LINCOLN ST","N","3  Principal Arterial - Other","1    Asphalt",72,4,4,10,21000,1,1.84,1.86,340
"1490",0.05,"W YALE AVE","W","4  Minor Arterial","1    Asphalt",36,1,2,10,9100,3,1.35,1.4,2169
"1491",0.1,"S BROADWAY","S","3  Principal Arterial - Other","3    Concrete",62,2.5,4,12,25000,0,1.9,2,6575
"1492",0.09,"N JOSEPHINE ST","N","5  Major Collector","1    Asphalt",34,4,2,10,6700,3,0.33,0.42,3792
"1493",0.08,"W 46TH AVE","W","5  Major Collector","1    Asphalt",28,4,2,10,6500,3,0.54,0.62,3426
"1494",0.06,"W KENTUCKY AVE","W","5  Major Collector","1    Asphalt",36,4,2,10,5300,3,1.09,1.15,4990
"1495",0.11,"E EXPOSITION AVE","E","5  Major Collector","1    Asphalt",36,4,2,11,8000,3,1.02,1.13,4996
"1496",0.09,"WALNUT ST","NE","5  Major Collector","1    Asphalt",32,4,2,12,6400,3,0.9,0.99,3670
"1497",0.07,"E MARTIN LUTHER KING JR BLVD","E","4  Minor Arterial","3    Concrete",68,2.5,6,12,22000,1,1.53,1.6,6507
"1498",0.07,"E MONTVIEW BLVD","E","5  Major Collector","1    Asphalt",44,4,2,10,7900,3,1.15,1.22,3814
"1499",0.06,"E FLORIDA AVE","E","4  Minor Arterial","1    Asphalt",44,4,2,10,11000,3,1.275,1.335,2560
"1500",0.05,"S DAHLIA ST","S","5  Major Collector","1    Asphalt",40,4,2,12,4900,3,0.08,0.13,3413
"1501",0.25,"N YORK ST","N","4  Minor Arterial","1    Asphalt",44,4,4,10,14000,0,3.11,3.36,2235
"1502",0.14,"S LOWELL BLVD","S","5  Major Collector","1    Asphalt",48,1,2,10,2800,3,2.33,2.47,3993
"1503",0.02,"E 8TH AVE","E","3  Principal Arterial - Other","1    Asphalt",36,4,3,11,20000,3,1.3,1.32,1698
"1504",0.06,"E 13TH AVE","E","4  Minor Arterial","1    Asphalt",32,4,2,10,6900,3,2.96,3.02,1376
"1505",0.04,"E ANDREWS DR","SE","5  Major Collector","1    Asphalt",44,4,2,10,4900,3,2.34,2.38,5728
"1506",0.06,"W KENTUCKY AVE","W","5  Major Collector","1    Asphalt",36,4,2,10,5300,3,1.21,1.27,3845
"1507",0.09,"WELTON ST","NE","5  Major Collector","1    Asphalt",48,4,3,11,5300,3,0.52,0.61,4018
"1508",0.03,"E 6TH AVENUE PKWY","E","4  Minor Arterial","1    Asphalt",140,4,4,10,17000,1,0.15,0.18,2565
"1509",0.06,"E HAPPY CANYON RD","SE","5  Major Collector","1    Asphalt",48,2.5,2,10,8400,3,0.915,0.975,3956
"1510",0.06,"W MISSISSIPPI AVE","W","5  Major Collector","1    Asphalt",36,4,2,10,7300,3,2.86,2.92,4953
"1511",0.02,"E ALAMEDA AVE","E","4  Minor Arterial","1    Asphalt",52,4,4,10,23000,0,0.1,0.12,1098
"1512",0.16,"N CLARKSON ST","N","4  Minor Arterial","1    Asphalt",32,4,2,12,3800,3,0.05,0.21,2166
"1513",0.11,"N KALAMATH ST","N","4  Minor Arterial","1    Asphalt",48,4,3,10,12000,3,1.23,1.34,2041
"1514",0.13,"S MONACO STREET PKWY","S","4  Minor Arterial","1    Asphalt",60,4,4,10,25000,1,0.51,0.64,2934
"1515",0.05,"MARKET ST","NE","4  Minor Arterial","1    Asphalt",33,4,4,12,14000,1,0,0.05,2538
"1516",0.06,"W KENTUCKY AVE","W","5  Major Collector","1    Asphalt",36,4,2,10,5300,3,1.45,1.51,4053
"1517",0.05,"E ALBROOK DR","SE","5  Major Collector","1    Asphalt",44,4,2,10,5900,3,0.69,0.74,5681
"1518",0.06,"E 17TH AVE","E","5  Major Collector","1    Asphalt",48,4,3,10,16000,3,0.47,0.53,5293
"1519",0.02,"E 6TH AVE","E","3  Principal Arterial - Other","1    Asphalt",44,4,4,10,22000,3,3.1,3.12,814
"1520",0.05,"E DARTMOUTH AVE","E","5  Major Collector","1    Asphalt",36,4,2,10,8500,3,0,0.05,4724
"1521",0.17,"S MONACO STREET PKWY","S","4  Minor Arterial","1    Asphalt",78,4,5,10,21000,3,1.95,2.12,1000
"1522",0.25,"E 64TH AVE","E","5  Major Collector","16  Soil, Gravel or Stone",30,4,2,12,1100,3,0.87,1.12,6425
"1523",0.37,"E 56TH AVE","E","4  Minor Arterial","1    Asphalt",24,1,2,11,13000,3,0.634,1.004,6407
"1524",0.1,"S EMERSON ST","S","4  Minor Arterial","1    Asphalt",32,4,1,12,1900,2,1.02,1.12,2539
"1525",0.02,"W 32ND AVE","W","4  Minor Arterial","1    Asphalt",38,2.5,2,10,7200,3,0.34,0.36,6169
"1526",0.06,"E IOWA AVE","E","5  Major Collector","1    Asphalt",30,4,2,10,4100,3,0.6,0.66,6113
"1527",0.01,"N LINCOLN ST","N","3  Principal Arterial - Other","1    Asphalt",62,4,4,10,23000,2,1.19,1.2,619
"1528",0.08,"N JOSEPHINE ST","N","4  Minor Arterial","1    Asphalt",36,4,3,10,17000,3,0.23,0.31,1144
"1529",0.08,"E YALE AVE","E","4  Minor Arterial","1    Asphalt",48,4,2,10,11000,3,1.308,1.388,2182
"1530",0.12,"W FLORIDA AVE","W","4  Minor Arterial","1    Asphalt",44,4,4,10,12000,1,2.08,2.2,1636
"1531",0.07,"N BROADWAY","N","3  Principal Arterial - Other","1    Asphalt",66,2.5,4,10,17000,1,0.63,0.7,1243
"1532",0.05,"W YALE AVE","W","4  Minor Arterial","1    Asphalt",36,1,2,10,9100,3,0.72,0.77,2282
"1533",0.11,"N GRANT ST","N","4  Minor Arterial","1    Asphalt",52,1,3,10,10000,1,1.27,1.38,2185
"1534",0.12,"N DAHLIA ST","N","5  Major Collector","1    Asphalt",30,1,2,10,5700,3,2.74,2.86,4258
"1535",0.06,"W 50TH AVE","W","5  Major Collector","1    Asphalt",36,4,2,10,3700,3,0.05,0.11,5687
"1536",0.05,"E ALBROOK DR","SE","5  Major Collector","1    Asphalt",44,4,2,10,5900,3,0.64,0.69,5406
"1537",0.06,"E 23RD AVE","E","4  Minor Arterial","1    Asphalt",48,4,3,10,11000,3,3.39,3.45,2663
"1538",0.06,"E EXPOSITION AVE","E","5  Major Collector","1    Asphalt",32,4,2,11,8000,3,0.3,0.36,4969
"1539",0.01,"W JEWELL AVE","W","4  Minor Arterial","1    Asphalt",48,4,2,12,12000,0,1.87,1.88,2877
"1540",0.06,"E 38TH AVE","E","5  Major Collector","1    Asphalt",40,4,2,11,2200,3,0.06,0.12,5890
"1541",0.05,"W 1ST AVE","W","5  Major Collector","1    Asphalt",48,4,2,11,6200,3,0.21,0.26,3561
"1542",0.06,"E 47TH AVE","E","5  Major Collector","1    Asphalt",34,4,2,10,4400,3,0.28,0.34,5221
"1543",0.13,"N TOWER RD","N","4  Minor Arterial","1    Asphalt",24,2.5,4,10,26000,3,2.94,3.07,2129
"1544",0.06,"E 13TH AVE","E","4  Minor Arterial","1    Asphalt",36,4,2,10,2600,3,4.875,4.935,2520
"1545",0.1,"W 2ND AVE","W","5  Major Collector","1    Asphalt",40,2.5,2,10,4200,3,0.25,0.35,4149
"1546",0.13,"E MISSISSIPPI AVE","E","5  Major Collector","1    Asphalt",44,1,2,10,3300,3,0.56,0.69,5456
"1547",0.05,"N WASHINGTON ST","N","3  Principal Arterial - Other","1    Asphalt",40,1,2,10,22000,0,0.95,1,1965
"1548",0.06,"E LOUISIANA AVE","E","5  Major Collector","1    Asphalt",32,4,2,11,3700,3,1.86,1.92,4522
"1549",0.12,"W 32ND AVE","W","4  Minor Arterial","1    Asphalt",40,4,2,10,6700,3,0.18,0.3,1742
"1550",0.06,"W 26TH AVE","W","4  Minor Arterial","1    Asphalt",32,1,2,10,7100,3,1.03,1.09,1827
"1551",0.06,"S BROADWAY","S","3  Principal Arterial - Other","1    Asphalt",62,2.5,5,10,29000,0,0.8,0.86,310
"1552",0.01,"E EVANS AVE","E","3  Principal Arterial - Other","1    Asphalt",48,4,4,10,29000,0,0.9,0.91,616
"1553",0.019,"N BRIGHTON BLVD","NE","4  Minor Arterial","1    Asphalt",32,4,2,12,6200,4,0.437,0.456,1261
"1554",0.06,"E 17TH AVE","E","4  Minor Arterial","1    Asphalt",26,4,2,10,8500,3,1,1.06,1092
"1555",0.02,"N KALAMATH ST","N","5  Major Collector","1    Asphalt",30,2.5,2,10,850,3,0,0.02,6080
"1556",0.06,"E YALE AVE","E","4  Minor Arterial","1    Asphalt",36,4,2,10,4800,3,0.06,0.12,1411
"1557",0.06,"E MISSISSIPPI AVE","E","5  Major Collector","1    Asphalt",36,4,2,10,5400,3,1.03,1.09,4086
"1558",0.04,"E 6TH AVENUE PKWY","E","4  Minor Arterial","1    Asphalt",140,4,4,10,17000,1,0.35,0.39,2211
"1559",0.05,"E ILIFF AVE","E","5  Major Collector","1    Asphalt",32,1,2,10,4100,3,2.01,2.06,4119
"1560",0.06,"E 29TH AVE","E","5  Major Collector","1    Asphalt",40,4,2,11,3400,3,0.66,0.72,5812
"1561",0.1,"N PEORIA ST","N","3  Principal Arterial - Other","1    Asphalt",84,2.5,6,11,10000,0,1.3,1.4,547
"1562",0.05,"W REGIS BLVD","W","5  Major Collector","1    Asphalt",62,4,4,10,7100,1,0.37,0.42,5814
"1563",0.09,"E MISSISSIPPI AVE","E","3  Principal Arterial - Other","1    Asphalt",26,1,6,11,24000,2,0.61,0.7,756
"1564",0.01,"E 1ST AVE","E","5  Major Collector","1    Asphalt",62,4,6,10,11000,0,1.28,1.29,5362
"1565",0.05,"E ANDREWS DR","E","5  Major Collector","1    Asphalt",94,4,2,10,4900,3,0.37,0.42,6131
"1566",0.04,"N PECOS ST","N","4  Minor Arterial","1    Asphalt",32,2.5,2,12,2200,2,0.16,0.2,1818
"1567",0.06,"W LOUISIANA AVE","W","5  Major Collector","1    Asphalt",40,4,2,10,4100,3,2.21,2.27,4925
"1568",0.05,"W MISSISSIPPI AVE","W","4  Minor Arterial","1    Asphalt",48,1,4,10,13000,3,1.23,1.28,1782
"1569",0.07,"E 35TH AVE","E","5  Major Collector","1    Asphalt",30,2.5,2,10,2100,3,1.52,1.59,5559
"1570",0.12,"S WASHINGTON ST","S","4  Minor Arterial","1    Asphalt",32,4,2,10,5300,3,0.72,0.84,1163
"1571",0.1,"W FRONT VIEW CRES","W","5  Major Collector","1    Asphalt",22,1,2,11,650,3,0,0.1,5997
"1572",0.05,"AURARIA PKWY","NE","3  Principal Arterial - Other","1    Asphalt",44,1,3,11,32000,3,0.3,0.35,1558
"1573",0.09,"N STEELE ST","N","5  Major Collector","1    Asphalt",40,4,2,10,6400,3,0.52,0.61,4547
"1574",0.02,"S LINCOLN ST","S","3  Principal Arterial - Other","1    Asphalt",44,1,3,10,24000,0,0.87,0.89,240
"1575",0.15,"W YALE AVE","W","4  Minor Arterial","1    Asphalt",52,4,4,10,9000,3,0.35,0.5,1619
"1576",0.06,"E VIRGINIA AVE","E","5  Major Collector","1    Asphalt",40,4,2,10,4700,3,1.33,1.39,5043
"1577",0.01,"E MAXWELL PL","E","5  Major Collector","1    Asphalt",60,4,2,10,3500,3,0,0.01,4390
"1578",0.06,"E 3RD AVE","E","5  Major Collector","1    Asphalt",32,4,2,10,4600,3,0.19,0.25,5276
"1579",0.06,"N IRVING ST","N","5  Major Collector","1    Asphalt",28,1,2,11,4000,3,1.37,1.43,4773
"1580",0.06,"E 13TH AVE","E","4  Minor Arterial","1    Asphalt",44,4,3,10,10000,3,0.4,0.46,2112
"1581",0.08,"N QUEBEC ST","N","4  Minor Arterial","1    Asphalt",48,4,4,10,17000,4,2.3,2.38,3309
"1582",0.01,"N BROADWAY","N","3  Principal Arterial - Other","3    Concrete",72,4,5,10,28000,1,2.8,2.81,6505
"1583",0.05,"E 51ST AVE","E","5  Major Collector","1    Asphalt",82,4,2,10,8700,3,0.88,0.93,5490
"1584",0.03,"W KENTUCKY AVE","W","5  Major Collector","1    Asphalt",36,4,2,10,5300,3,1.81,1.84,4168
"1585",0.01,"N JOSEPHINE ST","NW","4  Minor Arterial","1    Asphalt",32,4,2,10,17000,3,0.635,0.645,1929
"1586",0.06,"E 35TH AVE","E","5  Major Collector","1    Asphalt",26,4,2,10,4700,3,1.91,1.97,5992
"1587",0.01,"S LOGAN ST","S","4  Minor Arterial","1    Asphalt",44,2.5,2,10,13000,3,0.66,0.67,2602
"1588",0.05,"E 1ST AVE","E","3  Principal Arterial - Other","1    Asphalt",96,4,6,12,52000,0,0.3,0.35,406
"1589",0.11,"N STEELE ST","N","5  Major Collector","1    Asphalt",30,2.5,2,10,900,3,0.45,0.56,5873
"1590",0.1,"AURARIA PKWY","NE","3  Principal Arterial - Other","1    Asphalt",44,1,3,12,32000,3,0.5,0.6,965
"1591",0.02,"N LINCOLN ST","N","3  Principal Arterial - Other","1    Asphalt",44,1,3,10,24000,0,0.1,0.12,54
"1592",0.02,"GREEN VALLEY RANCH BLVD","E","4  Minor Arterial","1    Asphalt",26,2.5,2,12,11000,2,0.98,1,6290
"1593",0.06,"N BRIGHTON BLVD","NE","4  Minor Arterial","1    Asphalt",50,4,4,10,10000,4,0.84,0.9,777
"1594",0.02,"S HOLLY ST","S","5  Major Collector","1    Asphalt",44,2.5,2,10,15000,3,1.3,1.32,4634
"1595",0.05,"W YALE AVE","W","4  Minor Arterial","1    Asphalt",36,1,2,10,9100,3,0.94,0.99,2272
"1596",0.11,"N QUEBEC ST","N","4  Minor Arterial","1    Asphalt",32,4,2,10,25000,3,1.25,1.36,3257
"1597",0.06,"E 3RD AVE","E","5  Major Collector","1    Asphalt",34,2.5,2,10,5300,3,0.79,0.85,5317
"1598",0.08,"N SANTA FE DR","N","4  Minor Arterial","1    Asphalt",52,4,3,10,19000,3,1.39,1.47,2595
"1599",0.11,"PARK AVE W","NW","4  Minor Arterial","1    Asphalt",60,4,4,10,23000,3,0,0.11,3266
"1600",0.12,"N CORONA ST","N","4  Minor Arterial","1    Asphalt",32,2.5,2,10,4300,3,0.505,0.625,1214
"1601",0.07,"S EMERSON ST","S","4  Minor Arterial","1    Asphalt",32,4,1,12,1900,2,1.42,1.49,830
"1602",0.08,"S UNIVERSITY BLVD","S","3  Principal Arterial - Other","1    Asphalt",44,4,4,10,24000,0,2.72,2.8,569
"1603",0.09,"E ALAMEDA AVE","E","3  Principal Arterial - Other","1    Asphalt",30,4,2,10,33000,0,2.3,2.39,2604
"1604",0.38,"E 56TH AVE","E","4  Minor Arterial","1    Asphalt",24,1,2,11,13000,3,6.099,6.479,6368
"1605",0.06,"E 13TH AVE","E","4  Minor Arterial","1    Asphalt",32,4,2,10,6900,3,2.72,2.78,1983
"1606",0.03,"S LINCOLN ST","S","3  Principal Arterial - Other","1    Asphalt",44,1,4,10,23000,0,0.34,0.37,7
"1607",0.06,"W 50TH AVE","W","5  Major Collector","1    Asphalt",36,4,2,10,3700,3,0.11,0.17,6108
"1608",0.09,"STOUT ST","NE","4  Minor Arterial","1    Asphalt",48,1,3,10,9100,1,0.51,0.6,2222
"1609",0.04,"W 14TH AVE","W","5  Major Collector","1    Asphalt",36,4,2,10,8400,3,0,0.04,4162
"1610",0.09,"GREEN VALLEY RANCH BLVD","E","4  Minor Arterial","1    Asphalt",36,2.5,4,12,3200,0,3.865,3.955,2820
"1611",0.07,"W EVANS AVE","W","5  Major Collector","1    Asphalt",40,4,2,10,13000,2,0.62,0.69,4188
"1612",0.03,"E 1ST AVE","E","5  Major Collector","1    Asphalt",62,4,4,10,11000,0,1.72,1.75,5339
"1613",0.01,"S BROADWAY","S","3  Principal Arterial - Other","1    Asphalt",62,2.5,4,10,27000,1,3.2,3.21,229
"1614",0.05,"E 6TH AVENUE PKWY","E","4  Minor Arterial","1    Asphalt",140,4,4,10,17000,1,1.53,1.58,2930
"1615",0.02,"E DARTMOUTH AVE","NE","5  Major Collector","1    Asphalt",44,1,2,12,4000,3,0.18,0.2,5506
"1616",0.01,"E EVANS AVE","E","3  Principal Arterial - Other","1    Asphalt",48,4,4,10,29000,0,0.79,0.8,51
