"","SEG_LENGTH","ROUTENAME","SEGMDIR","FUNCCLASSI","SURFNAME","SURFWD","PSI","THRULNQTY","THRULNWD","AADT","AADTDERIV","RUNLENGTH_","RUNLENGTH1","id"
"885",0.12,"S ZUNI ST","S","5  Major Collector","1    Asphalt",36,2.5,2,11,3300,3,1.2,1.32,4369
"886",0.05,"S DAHLIA ST","S","5  Major Collector","1    Asphalt",40,4,2,12,4900,3,0.89,0.94,4376
"887",0.05,"E DARTMOUTH AVE","E","5  Major Collector","1    Asphalt",36,4,2,10,8500,3,0.28,0.33,4380
"888",0.06,"W 46TH AVE","W","5  Major Collector","1    Asphalt",38,4,2,11,6500,3,1.04,1.1,4393
"889",0.01,"DELGANY ST","NE","5  Major Collector","1    Asphalt",28,1,2,14,4900,3,0.18,0.19,4403
"890",0.07,"W 10TH AVE","W","5  Major Collector","1    Asphalt",40,4,2,10,5900,3,1.215,1.285,4408
"891",0.1,"S HOLLY ST","S","5  Major Collector","1    Asphalt",44,2.5,2,10,15000,3,1.12,1.22,4409
"892",0.02,"S STEELE ST","S","5  Major Collector","1    Asphalt",20,4,2,10,3800,3,1.27,1.29,4410
"893",0.05,"W JEWELL AVE","W","5  Major Collector","1    Asphalt",48,1,2,11,6400,1,0.54,0.59,4413
"894",0.06,"W LOUISIANA AVE","W","5  Major Collector","1    Asphalt",40,4,2,10,4100,3,2.03,2.09,4421
"895",0.02,"E EXPOSITION AVE","E","5  Major Collector","1    Asphalt",36,4,2,11,8000,3,1.2,1.22,4422
"896",0.17,"N JOSEPHINE ST","N","5  Major Collector","1    Asphalt",30,4,2,10,6700,3,0,0.17,4427
"897",0.1,"W 35TH AVE","W","5  Major Collector","1    Asphalt",32,4,2,12,630,3,0.53,0.63,4432
"898",0.12,"S PATTON CT","S","5  Major Collector","1    Asphalt",36,1,2,10,1100,3,0.8,0.92,4437
"899",0.05,"W EVANS AVE","W","5  Major Collector","1    Asphalt",48,4,2,10,13000,2,1.15,1.2,4440
"900",0.11,"N FRANKLIN ST","N","5  Major Collector","1    Asphalt",40,2.5,2,15,2600,3,0.32,0.43,4441
"901",0.08,"W 23RD AVE","W","5  Major Collector","1    Asphalt",50,4,2,10,6200,3,0.68,0.76,4444
"902",0.13,"N PERRY ST","N","5  Major Collector","1    Asphalt",32,4,2,10,6400,3,0.25,0.38,4446
"903",0.11,"W 6TH AVE","W","5  Major Collector","1    Asphalt",60,1,4,10,5700,3,0.06,0.17,4447
"904",0.05,"E JEWELL AVE","E","5  Major Collector","1    Asphalt",36,4,2,10,3400,3,0.65,0.7,4449
"905",0.06,"S ZUNI ST","S","5  Major Collector","1    Asphalt",44,4,2,12,3300,3,2.092,2.152,4453
"906",0.06,"N BRYANT ST","N","5  Major Collector","1    Asphalt",40,1,2,11,8800,3,0.17,0.23,4459
"907",0.09,"BLAKE ST","NE","5  Major Collector","1    Asphalt",44,4,2,12,4200,3,0.61,0.7,4461
"908",0.06,"W 1ST AVE","W","5  Major Collector","1    Asphalt",48,2.5,2,11,6200,3,1.26,1.32,4463
"909",0.03,"E BUCHTEL BLVD","SE","5  Major Collector","1    Asphalt",36,4,3,11,7600,1,0.25,0.28,4464
"910",0.07,"S PERRY ST","S","5  Major Collector","1    Asphalt",36,4,2,10,3400,3,0.42,0.49,4472
"911",0.06,"E LOUISIANA AVE","E","5  Major Collector","1    Asphalt",40,4,2,11,6000,3,1.02,1.08,4478
"912",0.02,"S HOLLY ST","S","5  Major Collector","1    Asphalt",44,2.5,2,10,15000,3,0.7,0.72,4487
"913",0.09,"S DAHLIA ST","S","5  Major Collector","1    Asphalt",40,4,2,12,4900,3,0.49,0.58,4498
"914",0.06,"E EXPOSITION AVE","E","5  Major Collector","1    Asphalt",32,4,2,11,8000,3,0.18,0.24,4501
"915",0.07,"N LOWELL BLVD","N","5  Major Collector","1    Asphalt",36,4,2,12,12000,3,2.205,2.275,4505
"916",0.04,"S TEJON ST","S","5  Major Collector","1    Asphalt",36,2.5,2,10,1500,2,1.8,1.84,4509
"917",0.17,"E MEXICO AVE","E","5  Major Collector","1    Asphalt",36,4,2,10,9500,2,1.19,1.36,4513
"918",0.06,"W LOUISIANA AVE","W","5  Major Collector","1    Asphalt",36,4,2,10,3900,3,0.24,0.3,4523
"919",0.12,"N DECATUR ST","N","5  Major Collector","1    Asphalt",36,4,2,10,4900,3,0.13,0.25,4526
"920",0.09,"N WILLIAMS ST","N","5  Major Collector","1    Asphalt",48,4,2,10,920,3,0.99,1.08,4528
"921",0.08,"E ILIFF AVE","E","5  Major Collector","1    Asphalt",32,4,2,10,4100,3,1.46,1.54,4529
"922",0.03,"W 10TH AVE","W","5  Major Collector","1    Asphalt",40,4,2,10,5900,3,1.435,1.465,4536
"923",0.16,"S IRVING ST","S","5  Major Collector","1    Asphalt",72,4,2,10,4100,3,2.38,2.54,4541
"924",0.12,"N ZUNI ST","N","5  Major Collector","1    Asphalt",38,2.5,2,11,2800,3,2.07,2.19,4543
"925",0.06,"E HALE PKWY","SE","5  Major Collector","1    Asphalt",110,4,4,12,5800,3,0.12,0.18,4545
"926",0.01,"N KNOX CT","N","5  Major Collector","1    Asphalt",20,4,2,10,5700,3,0.62,0.63,4554
"927",0.06,"W DARTMOUTH AVE","W","5  Major Collector","1    Asphalt",48,4,2,12,12000,1,1.82,1.88,4580
"928",0.09,"ARAPAHOE ST","NE","5  Major Collector","1    Asphalt",40,2.5,2,12,1300,2,0.1,0.19,4587
"929",0.08,"N IRVING ST","N","5  Major Collector","1    Asphalt",28,1,2,11,4000,3,0.73,0.81,4592
"930",0.06,"S LIPAN ST","S","5  Major Collector","1    Asphalt",40,4,2,10,4700,3,0.13,0.19,4602
"931",0.06,"E DARTMOUTH AVE","E","5  Major Collector","1    Asphalt",36,4,2,10,8500,3,0.15,0.21,4603
"932",0.06,"E LOUISIANA AVE","E","5  Major Collector","1    Asphalt",40,4,2,11,6000,3,0.78,0.84,4607
"933",0.05,"W LOUISIANA AVE","W","5  Major Collector","1    Asphalt",36,4,2,10,3900,3,0.66,0.71,4608
"934",0.42,"N ZUNI ST","NW","5  Major Collector","1    Asphalt",40,1,4,10,8600,3,0.11,0.53,4613
"935",0.04,"W 46TH AVE","W","5  Major Collector","1    Asphalt",50,4,2,10,5600,3,2.63,2.67,4617
"936",0.09,"W JEWELL AVE","W","5  Major Collector","1    Asphalt",44,1,2,11,6400,1,0.03,0.12,4620
"937",0.06,"W 1ST AVE","W","5  Major Collector","1    Asphalt",36,4,2,11,4500,3,0.35,0.41,4624
"938",0.01,"N BROADWAY","N","5  Major Collector","1    Asphalt",40,4,2,11,4300,3,0.17,0.18,4625
"939",0.08,"N ZUNI ST","N","5  Major Collector","1    Asphalt",28,2.5,2,11,4400,3,1.46,1.54,4628
"940",0.102,"S LOWELL BLVD","S","5  Major Collector","1    Asphalt",36,4,2,12,6800,3,0.309,0.411,4629
"941",0.04,"N HOLLY ST","N","5  Major Collector","1    Asphalt",40,4,2,10,4300,3,3.44,3.48,4631
"942",0.06,"W LOUISIANA AVE","W","5  Major Collector","1    Asphalt",36,4,2,10,4100,3,1.79,1.85,4643
"943",0.05,"E DARTMOUTH AVE","E","5  Major Collector","1    Asphalt",36,4,2,10,8500,3,0.1,0.15,4646
"944",0.18,"S TENNYSON ST","S","5  Major Collector","1    Asphalt",44,4,2,10,4800,3,1.24,1.42,4658
"945",0.06,"W 46TH AVE","W","5  Major Collector","1    Asphalt",38,4,2,10,5600,3,1.89,1.95,4659
"946",0.07,"CURTIS ST","NE","5  Major Collector","1    Asphalt",44,4,2,12,580,3,0.09,0.16,4660
"947",0.06,"W 44TH AVE","W","5  Major Collector","1    Asphalt",40,4,2,10,7800,3,0.06,0.12,4663
"948",0.06,"E BUCHTEL BLVD","SE","5  Major Collector","1    Asphalt",36,4,3,11,7600,1,0.11,0.17,4667
"949",0.06,"W 46TH AVE","W","5  Major Collector","1    Asphalt",50,4,2,10,5600,3,2.55,2.61,4679
"950",0.02,"N TENNYSON ST","N","5  Major Collector","1    Asphalt",32,4,2,10,4000,3,1.92,1.94,4682
"951",0.06,"E LOUISIANA AVE","E","5  Major Collector","1    Asphalt",40,4,2,11,6000,3,0.96,1.02,4684
"952",0.08,"E BUCHTEL BLVD","SE","5  Major Collector","1    Asphalt",40,4,2,11,7000,1,0.39,0.47,4687
"953",0.12,"N DECATUR ST","N","5  Major Collector","1    Asphalt",36,4,2,12,4900,3,0.49,0.61,4689
"954",0.06,"E MONTVIEW BLVD","E","5  Major Collector","1    Asphalt",44,4,2,10,7900,3,1.28,1.34,4692
"955",0.08,"W 46TH AVE","W","5  Major Collector","1    Asphalt",38,4,2,10,6500,3,0.7,0.78,4695
"956",0.04,"N TEJON ST","NW","5  Major Collector","1    Asphalt",40,1,2,10,5300,3,0.24,0.28,4697
"957",0.04,"W 44TH AVE","W","5  Major Collector","1    Asphalt",40,4,2,10,7800,3,0.56,0.6,4699
"958",0.09,"S DAHLIA ST","S","5  Major Collector","1    Asphalt",36,4,2,12,4000,3,0.36,0.45,4704
"959",0.25,"N HOLLY ST","N","5  Major Collector","1    Asphalt",38,4,2,10,7100,3,2.84,3.09,4708
"960",0.05,"E JEWELL AVE","E","5  Major Collector","1    Asphalt",40,4,2,10,3400,3,1.32,1.37,4712
"961",0.11,"N KNOX CT","N","5  Major Collector","1    Asphalt",48,1,3,10,13000,3,0.11,0.22,4715
"962",0.06,"W DARTMOUTH AVE","W","5  Major Collector","1    Asphalt",44,4,2,11,12000,1,0.43,0.49,4716
"963",0.06,"W 48TH AVE","W","5  Major Collector","1    Asphalt",20,4,2,10,8900,2,0.51,0.57,4722
"964",0.09,"GLENARM PL","NE","5  Major Collector","1    Asphalt",48,4,3,10,5300,3,0.09,0.18,4726
"965",0.06,"W 46TH AVE","W","5  Major Collector","1    Asphalt",38,4,2,11,6500,3,0.86,0.92,4735
"966",0.05,"E MAXWELL PL","E","5  Major Collector","1    Asphalt",60,4,2,10,3500,3,0.13,0.18,4748
"967",0.05,"N LOWELL BLVD","N","5  Major Collector","1    Asphalt",36,4,2,12,2200,3,1.25,1.3,4767
"968",0.04,"N IRVING ST","N","5  Major Collector","1    Asphalt",28,1,2,10,2700,3,0.505,0.545,4770
"969",0.09,"WELTON ST","NE","5  Major Collector","1    Asphalt",48,4,2,11,5600,3,0.8,0.89,4774
"970",0.04,"W 10TH AVE","W","5  Major Collector","1    Asphalt",40,4,2,10,5900,3,1.365,1.405,4776
"971",0.08,"E BUCHTEL BLVD","SE","5  Major Collector","1    Asphalt",30,4,2,15,11000,3,0.09,0.17,4785
"972",0.05,"E MONTVIEW BLVD","E","5  Major Collector","1    Asphalt",44,4,2,10,7900,3,0.37,0.42,4788
"973",0.06,"E VIRGINIA AVE","E","5  Major Collector","1    Asphalt",36,4,2,10,4700,3,0.13,0.19,4792
"974",0.09,"S ZUNI ST","S","5  Major Collector","1    Asphalt",36,4,2,10,3300,3,0.48,0.57,4795
"975",0.05,"S DAHLIA ST","S","5  Major Collector","1    Asphalt",40,4,2,12,4900,3,0.74,0.79,4800
"976",0.06,"N SYRACUSE ST","N","5  Major Collector","1    Asphalt",71,4,2,10,3400,3,2.04,2.1,4803
"977",0.12,"S LOWELL BLVD","S","5  Major Collector","1    Asphalt",48,1,2,10,2800,3,1.42,1.54,4805
"978",0.14,"E JEWELL AVE","E","5  Major Collector","1    Asphalt",36,4,2,11,3400,3,0.81,0.95,4815
"979",0.05,"W EVANS AVE","W","5  Major Collector","1    Asphalt",48,4,2,10,13000,2,1.62,1.67,4820
"980",0.02,"W 1ST AVE","W","5  Major Collector","1    Asphalt",48,4,2,11,6200,3,0.19,0.21,4824
"981",0.08,"N ZUNI ST","N","5  Major Collector","1    Asphalt",28,2.5,2,11,4400,3,1.06,1.14,4828
"982",0.06,"E ILIFF AVE","E","5  Major Collector","1    Asphalt",32,1,2,10,4100,3,2.08,2.14,4831
"983",0.09,"CALIFORNIA ST","NE","5  Major Collector","1    Asphalt",48,4,3,11,4200,3,0.27,0.36,4835
"984",0.06,"E MISSISSIPPI AVE","E","5  Major Collector","1    Asphalt",36,4,2,10,5400,3,1.33,1.39,4843
"985",0.06,"E EXPOSITION AVE","E","5  Major Collector","1    Asphalt",32,4,2,11,8000,3,0,0.06,4847
"986",0.04,"N LOWELL BLVD","N","5  Major Collector","1    Asphalt",36,4,2,12,12000,3,1.675,1.715,4850
"987",0.07,"E MEXICO AVE","E","5  Major Collector","1    Asphalt",36,4,2,10,9500,2,1.12,1.19,4856
"988",0.06,"N SYRACUSE ST","N","5  Major Collector","1    Asphalt",71,4,2,10,3400,3,1.98,2.04,4859
"989",0.06,"S LIPAN ST","S","5  Major Collector","1    Asphalt",40,4,2,10,4700,3,0.78,0.84,4861
"990",0.05,"E DARTMOUTH AVE","E","5  Major Collector","1    Asphalt",36,4,2,10,8500,3,0.33,0.38,4862
"991",0.03,"N TENNYSON ST","N","5  Major Collector","1    Asphalt",40,4,2,10,4000,3,1.17,1.2,4863
"992",0.01,"N GLOBEVILLE RD","E","5  Major Collector","1    Asphalt",28,1,2,12,1900,3,0,0.01,4865
"993",0.07,"W MISSISSIPPI AVE","W","5  Major Collector","1    Asphalt",36,4,2,10,7300,3,2.55,2.62,4872
"994",0.06,"E MAXWELL PL","E","5  Major Collector","1    Asphalt",60,2.5,2,10,4700,3,0.84,0.9,4877
"995",0.01,"N JOSEPHINE ST","N","5  Major Collector","1    Asphalt",34,4,2,10,6700,3,0.49,0.5,4878
"996",0.06,"E LOUISIANA AVE","E","5  Major Collector","1    Asphalt",40,4,2,11,6000,3,1.14,1.2,4887
"997",0.06,"E LOUISIANA AVE","E","5  Major Collector","1    Asphalt",48,4,3,10,3700,3,0.95,1.01,4902
"998",0.08,"N CLAY ST","N","5  Major Collector","1    Asphalt",32,1,2,10,1300,3,0.41,0.49,4905
"999",0.06,"E ILIFF AVE","E","5  Major Collector","1    Asphalt",32,4,2,10,4100,3,0.91,0.97,4911
"1000",0.06,"W 10TH AVE","W","5  Major Collector","1    Asphalt",32,4,2,10,5900,3,0.285,0.345,4913
"1001",0.02,"S STEELE ST","S","5  Major Collector","1    Asphalt",30,4,2,10,5000,3,0.94,0.96,4915
"1002",0.07,"W DARTMOUTH AVE","W","5  Major Collector","1    Asphalt",48,4,2,12,12000,1,1.75,1.82,4921
"1003",0.02,"ARAPAHOE ST","NE","5  Major Collector","1    Asphalt",40,2.5,2,12,1300,2,0.9,0.92,4928
"1004",0.03,"N LOWELL BLVD","N","5  Major Collector","1    Asphalt",36,4,2,12,12000,3,2.125,2.155,4930
"1005",0.06,"W 11TH AVE","W","5  Major Collector","1    Asphalt",40,4,2,10,8900,3,0.57,0.63,4937
"1006",0.05,"W EVANS AVE","W","5  Major Collector","1    Asphalt",48,4,2,10,13000,2,1.42,1.47,4947
"1007",0.07,"W 23RD AVE","W","5  Major Collector","1    Asphalt",20,2.5,2,10,8500,2,0.21,0.28,4949
"1008",0.06,"E MONTVIEW BLVD","E","5  Major Collector","1    Asphalt",44,4,2,10,7900,3,1.4,1.46,4954
"1009",0.09,"CALIFORNIA ST","NE","5  Major Collector","1    Asphalt",36,4,2,11,3500,3,0.9,0.99,4958
"1010",0.06,"E LOUISIANA AVE","E","5  Major Collector","1    Asphalt",40,2.5,2,10,3700,3,0.24,0.3,4962
"1011",0.08,"E BUCHTEL BLVD","SE","5  Major Collector","1    Asphalt",30,4,2,15,11000,3,0.25,0.33,4965
"1012",0.08,"N STEELE ST","N","5  Major Collector","1    Asphalt",40,4,2,10,6400,3,0.94,1.02,4971
"1013",0.08,"N TEJON ST","N","5  Major Collector","1    Asphalt",44,2.5,2,10,4800,3,1.05,1.13,4985
"1014",0.02,"W JEWELL AVE","W","5  Major Collector","1    Asphalt",48,1,2,11,6400,1,0.62,0.64,4986
"1015",0.01,"N BROADWAY","N","5  Major Collector","1    Asphalt",38,4,2,11,4300,3,0.18,0.19,4992
"1016",0.06,"S IRVING ST","S","5  Major Collector","1    Asphalt",72,4,2,10,4100,3,2.32,2.38,4993
"1017",0.12,"N HOLLY ST","N","5  Major Collector","1    Asphalt",28,4,2,10,7100,3,2.47,2.59,4998
"1018",0.03,"CENTRAL ST","NE","5  Major Collector","1    Asphalt",40,4,2,10,11000,3,0.48,0.51,5002
"1019",0.06,"S DAHLIA ST","S","5  Major Collector","1    Asphalt",48,4,2,12,4900,3,1.05,1.11,5010
"1020",0.07,"W LOUISIANA AVE","W","5  Major Collector","1    Asphalt",36,4,2,10,4100,3,1.72,1.79,5011
"1021",0.03,"ARAPAHOE ST","NE","5  Major Collector","1    Asphalt",40,2.5,2,12,1300,2,0.8,0.83,5017
"1022",0.075,"N FRANKLIN ST","N","5  Major Collector","1    Asphalt",34,4,2,15,2600,3,0.812,0.887,5018
"1023",0.13,"N LOWELL BLVD","N","5  Major Collector","1    Asphalt",36,4,2,12,12000,3,1.795,1.925,5019
"1024",0.06,"S LIPAN ST","S","5  Major Collector","1    Asphalt",40,4,2,10,4700,3,0.5,0.56,5029
"1025",0.06,"N LOWELL BLVD","N","5  Major Collector","1    Asphalt",36,4,2,12,2200,3,0.87,0.93,5033
"1026",0.09,"BLAKE ST","NE","5  Major Collector","1    Asphalt",44,4,2,12,4200,3,0.52,0.61,5038
"1027",0.08,"N CLAY ST","N","5  Major Collector","1    Asphalt",32,1,2,10,1300,3,0.25,0.33,5052
"1028",0.06,"E EXPOSITION AVE","E","5  Major Collector","1    Asphalt",32,4,2,11,8000,3,0.42,0.48,5056
"1029",0.16,"E STAPLETON NORTH DR","E","5  Major Collector","1    Asphalt",28,4,2,10,9000,3,0.85,1.01,5058
"1030",0.08,"S HOLLY ST","S","5  Major Collector","1    Asphalt",44,2.5,2,10,15000,3,0.62,0.7,5060
"1031",0.03,"W 11TH AVE","W","5  Major Collector","1    Asphalt",40,2.5,4,10,9200,3,0.31,0.34,5065
"1032",0.08,"E BUCHTEL BLVD","SE","5  Major Collector","1    Asphalt",36,4,3,11,7600,1,0.36,0.44,5076
"1033",0.08,"W 13TH AVE","W","5  Major Collector","1    Asphalt",36,4,3,10,7900,1,0.68,0.76,5078
"1034",0.08,"N WILLIAMS ST","N","5  Major Collector","1    Asphalt",48,4,2,10,920,3,1.26,1.34,5079
"1035",0.03,"E JEWELL AVE","E","5  Major Collector","1    Asphalt",36,1,2,10,3400,3,0.14,0.17,5081
"1036",0.04,"W 3RD AVE","W","5  Major Collector","1    Asphalt",32,2.5,2,10,4800,3,0.25,0.29,5087
"1037",0.01,"E 47TH AVE","E","5  Major Collector","1    Asphalt",46,1,4,10,14000,3,1.453,1.463,5093
"1038",0.07,"18TH ST","NW","5  Major Collector","1    Asphalt",52,4,3,10,3000,0,0.78,0.85,5099
"1039",0.09,"ARAPAHOE ST","NE","5  Major Collector","1    Asphalt",56,4,4,14,7200,3,0.45,0.54,5103
"1040",0.13,"E 51ST AVE","E","5  Major Collector","1    Asphalt",38,4,2,10,8700,3,0,0.13,5104
"1041",0.06,"E 16TH AVE","E","5  Major Collector","1    Asphalt",36,4,2,12,3600,3,1.28,1.34,5106
"1042",0.06,"E 3RD AVE","E","5  Major Collector","1    Asphalt",36,2.5,2,10,3900,3,1.3,1.36,5110
"1043",0.07,"E 16TH AVE","E","5  Major Collector","1    Asphalt",36,4,3,12,3600,3,0.67,0.74,5111
"1044",0.06,"E 3RD AVE","E","5  Major Collector","1    Asphalt",34,4,2,10,5300,3,0.55,0.61,5114
"1045",0.07,"E 47TH AVE","E","5  Major Collector","1    Asphalt",88,1,4,10,14000,3,1.133,1.203,5127
"1046",0.038,"E 17TH AVE","E","5  Major Collector","1    Asphalt",68,4,4,12,23000,3,1.912,1.95,5129
"1047",0.06,"E 1ST AVE","E","5  Major Collector","1    Asphalt",40,4,2,11,6800,3,2.59,2.65,5132
"1048",0.06,"E 47TH AVE","E","5  Major Collector","1    Asphalt",34,4,2,10,4400,3,0.04,0.1,5138
"1049",0.06,"E 3RD AVE","E","5  Major Collector","1    Asphalt",44,4,2,10,5300,3,0.31,0.37,5149
"1050",0.1,"E 75TH AVE","E","5  Major Collector","1    Asphalt",30,2.5,2,12,8700,2,1.44,1.54,5152
"1051",0.04,"ARAPAHOE ST","NE","5  Major Collector","1    Asphalt",48,4,4,11,6700,1,0.96,1,5164
"1052",0.06,"E 17TH AVENUE PKWY","E","5  Major Collector","1    Asphalt",152,4,4,10,19000,3,1.1,1.16,5166
"1053",0.03,"E 17TH AVENUE PKWY","E","5  Major Collector","1    Asphalt",152,4,4,10,19000,3,0.53,0.56,5178
"1054",0.15,"N MARION ST","N","5  Major Collector","1    Asphalt",30,4,3,10,5300,3,1.06,1.21,5180
"1055",0.06,"E 17TH AVE","E","5  Major Collector","1    Asphalt",68,4,4,12,23000,3,1.972,2.032,5181
"1056",0.06,"E 17TH AVE","E","5  Major Collector","1    Asphalt",54,4,3,10,16000,3,0.87,0.93,5185
"1057",0.04,"E 51ST AVE","E","5  Major Collector","1    Asphalt",38,4,2,10,8700,3,0.44,0.48,5186
"1058",0.018,"E 17TH AVE","E","5  Major Collector","1    Asphalt",68,4,4,12,23000,3,2.032,2.05,5192
"1059",0.07,"E 16TH AVE","E","5  Major Collector","1    Asphalt",36,4,3,12,3600,3,0.21,0.28,5200
"1060",0.06,"E 3RD AVE","E","5  Major Collector","1    Asphalt",40,4,2,10,3900,3,1.91,1.97,5204
"1061",0.07,"E 17TH AVE","E","5  Major Collector","1    Asphalt",54,4,3,10,16000,3,1,1.07,5205
"1062",0.09,"ARAPAHOE ST","NE","5  Major Collector","1    Asphalt",56,4,4,14,7200,3,0.09,0.18,5222
"1063",0.07,"E 11TH AVE","E","5  Major Collector","1    Asphalt",48,4,3,10,6900,1,0,0.07,5224
"1064",0.06,"E 3RD AVE","E","5  Major Collector","1    Asphalt",34,4,2,10,5300,3,0.49,0.55,5225
"1065",0.06,"E 45TH AVE","E","5  Major Collector","1    Asphalt",36,4,2,10,5700,3,0.09,0.15,5228
"1066",0.06,"E 3RD AVE","E","5  Major Collector","1    Asphalt",36,2.5,2,10,3900,3,1.36,1.42,5231
"1067",0.03,"E 51ST AVE","E","5  Major Collector","1    Asphalt",30,4,2,10,3200,3,0.24,0.27,5236
"1068",0.04,"E 17TH AVE","E","5  Major Collector","1    Asphalt",48,4,3,10,16000,3,0.74,0.78,5241
"1069",0.06,"E 3RD AVE","E","5  Major Collector","1    Asphalt",34,2.5,2,10,5300,3,0.91,0.97,5249
"1070",0.06,"E 1ST AVE","E","5  Major Collector","1    Asphalt",40,4,2,11,6800,3,2.65,2.71,5255
"1071",0.06,"E 17TH AVENUE PKWY","E","5  Major Collector","1    Asphalt",152,4,4,10,19000,3,1.04,1.1,5262
"1072",0.06,"E 47TH AVE","E","5  Major Collector","1    Asphalt",34,4,2,10,4400,3,0.1,0.16,5263
"1073",0.01,"E 75TH AVE","E","5  Major Collector","1    Asphalt",20,4,2,12,8700,2,3.03,3.04,5272
"1074",0.07,"E 16TH AVE","E","5  Major Collector","1    Asphalt",36,4,2,12,3600,3,1.41,1.48,5273
"1075",0.06,"E 23RD AVE","E","5  Major Collector","1    Asphalt",34,2.5,2,10,11000,3,3.63,3.69,5278
"1076",0.04,"E 17TH AVE","E","5  Major Collector","1    Asphalt",68,4,4,12,23000,3,1.75,1.79,5282
"1077",0.31,"E ALBROOK DR","E","5  Major Collector","1    Asphalt",44,4,2,11,11000,1,0,0.31,5284
"1078",0.06,"E 3RD AVE","E","5  Major Collector","1    Asphalt",40,4,2,10,3900,3,1.55,1.61,5289
"1079",0.012,"E 17TH AVE","E","5  Major Collector","1    Asphalt",68,4,4,12,23000,3,2.45,2.462,5299
"1080",0.06,"E 3RD AVE","E","5  Major Collector","1    Asphalt",44,2.5,2,10,5300,3,0.25,0.31,5302
"1081",0.06,"E 1ST AVE","E","5  Major Collector","1    Asphalt",40,4,2,11,6800,3,2.41,2.47,5304
"1082",0.03,"E 45TH AVE","E","5  Major Collector","1    Asphalt",36,4,2,10,5700,3,0,0.03,5308
"1083",0.06,"E 17TH AVENUE PKWY","E","5  Major Collector","1    Asphalt",152,4,4,10,19000,3,0.74,0.8,5311
"1084",0.002,"E 17TH AVE","E","5  Major Collector","1    Asphalt",68,4,4,12,23000,3,2.15,2.152,5315
"1085",0.06,"E 1ST AVE","E","5  Major Collector","1    Asphalt",36,4,2,11,6800,3,2.11,2.17,5316
"1086",0.09,"E 47TH AVE","E","5  Major Collector","1    Asphalt",46,1,4,10,14000,3,1.363,1.453,5321
"1087",0.05,"E 51ST AVE","E","5  Major Collector","1    Asphalt",38,4,2,10,8700,3,0.13,0.18,5324
"1088",0.06,"E 17TH AVE","E","5  Major Collector","1    Asphalt",54,4,3,10,16000,3,1.39,1.45,5338
"1089",0.06,"E 3RD AVE","E","5  Major Collector","1    Asphalt",40,4,2,10,3900,3,2.03,2.09,5340
"1090",0.06,"E 51ST AVE","E","5  Major Collector","1    Asphalt",38,4,2,10,8700,3,0.38,0.44,5348
"1091",0.07,"E 11TH AVE","E","5  Major Collector","1    Asphalt",48,4,3,10,6900,1,0.07,0.14,5349
"1092",0.03,"E 17TH AVENUE PKWY","E","5  Major Collector","1    Asphalt",152,4,4,10,19000,3,0.71,0.74,5356
"1093",0.1,"E 75TH AVE","E","5  Major Collector","1    Asphalt",30,2.5,2,12,8700,2,2.14,2.24,5357
"1094",0.09,"ARKINS CT","NE","5  Major Collector","1    Asphalt",38,1,2,12,1800,3,0.75,0.84,5360
"1095",0.06,"E 17TH AVENUE PKWY","E","5  Major Collector","1    Asphalt",152,4,4,10,19000,3,0.59,0.65,5363
"1096",0.06,"E 23RD AVE","E","5  Major Collector","1    Asphalt",34,2.5,2,10,11000,3,3.87,3.93,5367
"1097",0.06,"E 17TH AVE","E","5  Major Collector","1    Asphalt",54,4,3,10,16000,3,1.33,1.39,5369
"1098",0.04,"N DAHLIA ST","N","5  Major Collector","1    Asphalt",30,2.5,2,13,640,3,0.16,0.2,5398
"1099",0.03,"E 29TH AVE","E","5  Major Collector","1    Asphalt",40,4,2,11,3400,3,0.85,0.88,5409
"1100",0.07,"E 24TH AVE","E","5  Major Collector","1    Asphalt",36,4,2,10,830,3,0.58,0.65,5411
"1101",0.04,"W REGIS BLVD","W","5  Major Collector","1    Asphalt",62,4,4,10,7100,1,0.33,0.37,5434
"1102",0.063,"W 48TH AVE","W","5  Major Collector","1    Asphalt",48,4,3,11,8500,1,0,0.063,5449
"1103",0.08,"E CORNELL AVE","E","5  Major Collector","1    Asphalt",36,2.5,2,10,2500,3,0.08,0.16,5451
"1104",0.05,"N CROWN BLVD","NE","5  Major Collector","1    Asphalt",36,4,2,10,2000,3,2.095,2.145,5461
"1105",0.09,"N WILLIAMS ST","N","5  Major Collector","1    Asphalt",34,4,2,10,920,3,0.9,0.99,5464
"1106",0.06,"E 26TH AVENUE PKWY","E","5  Major Collector","1    Asphalt",60,4,2,10,5900,3,0.99,1.05,5471
"1107",0.06,"E IOWA AVE","E","5  Major Collector","1    Asphalt",30,4,2,10,4100,3,0.06,0.12,5472
"1108",0.06,"E 38TH AVE","E","5  Major Collector","1    Asphalt",40,4,2,11,2200,3,0.78,0.84,5477
"1109",0.08,"N PERRY ST","N","5  Major Collector","1    Asphalt",30,4,2,10,2300,3,0.51,0.59,5479
"1110",0.08,"E ALBROOK DR","SE","5  Major Collector","1    Asphalt",44,4,2,10,5900,3,0.74,0.82,5484
"1111",0.05,"E MISSISSIPPI AVE","E","5  Major Collector","1    Asphalt",30,4,2,13,890,3,0.3,0.35,5489
"1112",0.06,"S HOLLY PL","S","5  Major Collector","1    Asphalt",36,2.5,2,11,2600,3,0.21,0.27,5494
